,Zip Code,Last Actual Value,Trend,Damping,AIC,RMSE,1-Year Value,3-Year Value,5-Year Value
1482,26037,82295.0,mul,True,1885.1641871302108,177.68486620156483,81586.0,81542.0,81542.0
1483,28114,90194.0,mul,True,3059.9397406594494,188.7543227385286,93793.0,94463.0,94479.0
1484,18224,73194.0,mul,True,3516.0077805582278,421.9306655793939,73549.0,73553.0,73553.0
1485,79922,255657.0,mul,True,3732.253208542618,599.2171598104469,257250.0,257480.0,257483.0
1486,20841,642414.0,mul,True,4285.8173597795285,1551.1707121630438,673061.0,698492.0,705605.0
1487,45656,73422.0,mul,True,3124.0959000650364,210.75161093270955,74841.0,74930.0,74930.0
1488,51250,228069.0,mul,True,1958.5472288232063,217.6149358070296,230756.0,232912.0,233505.0
1489,43502,156015.0,mul,True,2768.263635255181,114.35236434672308,157658.0,158985.0,159353.0
1490,2379,387322.0,mul,True,1082.4237593029434,1715.3753821714467,401972.0,402899.0,402902.0
1491,41097,138120.0,mul,True,3158.506483019467,223.58797340730794,138830.0,138932.0,138933.0
1492,49346,172754.0,mul,True,2189.1600665161645,291.45802724420776,171671.0,171149.0,171083.0
1493,42127,109470.0,mul,True,3152.7080622074864,221.37144367933578,106629.0,106228.0,106222.0
1494,28383,60718.0,mul,False,618.3835763609785,127.01613150326303,68403.0,86813.0,110178.0
1495,46783,223186.0,mul,True,2850.937937970558,421.807396812083,225264.0,225394.0,225394.0
1496,3304,359320.0,mul,True,3982.2844750667887,920.7891340791047,374915.0,376894.0,376918.0
1497,76258,232808.0,mul,True,3708.4185478734134,575.173103154779,236788.0,237096.0,237098.0
1498,49677,88664.0,mul,True,3397.680754193385,389.25189534220266,88848.0,88859.0,88859.0
1499,86325,340680.0,mul,True,4049.971807488871,1034.353957620905,360909.0,372833.0,374796.0
1500,55734,112278.0,mul,True,2889.954389458008,446.57094664247927,113775.0,113810.0,113810.0
1501,49053,200398.0,mul,True,3690.9529380092426,558.1687887913502,200873.0,200887.0,200887.0
1502,33036,1015440.0,mul,True,1021.1217765611154,3055.736749673127,1016354.0,1016652.0,1016672.0
1503,90290,1273975.0,mul,True,4809.0912622676005,3811.8170687958154,1324646.0,1339652.0,1340475.0
