,Zip Code,Last Actual Value,Trend,Damping,AIC,RMSE,1-Year Value,3-Year Value,5-Year Value
8150,86406,320063.0,mul,True,3729.6193758490717,596.5115378502868,345237.0,366679.0,372764.0
8151,10573,633933.0,mul,True,4404.047985778762,1900.5728666743044,639036.0,639771.0,639783.0
8152,95834,423549.0,mul,True,4062.4270436533084,1056.7284692017595,459677.0,490620.0,499430.0
8153,70068,165835.0,mul,True,3049.219343816079,369.76885744192447,169717.0,170682.0,170722.0
8154,92807,795508.0,mul,True,4419.93378891756,1953.1638479598582,843914.0,871298.0,875520.0
8155,80120,481423.0,mul,True,3827.2882482313257,705.5054638142451,490714.0,494913.0,495385.0
8156,72601,128725.0,mul,True,2729.3360854541656,106.9539932377777,133180.0,137275.0,138622.0
8157,55372,392563.0,mul,True,3816.4290790637465,692.4639296757389,412633.0,426574.0,429545.0
8158,32277,198323.0,mul,True,3497.006346693156,399.982117428137,220010.0,238952.0,244405.0
8159,98027,845458.0,mul,True,4351.726581030178,1737.1677004561136,904502.0,937582.0,942570.0
8160,33156,1047921.0,mul,True,4564.985989540716,2505.983141416713,1049428.0,1050966.0,1051605.0
8161,68701,168847.0,mul,True,2686.671542653133,235.70829090847326,171833.0,174156.0,174760.0
8162,97520,467724.0,mul,True,4146.656891413229,1221.2838115915247,468419.0,468708.0,468737.0
8163,20901,470739.0,mul,True,4128.995545049163,1184.7794677367676,491158.0,501573.0,502957.0
8164,76049,289175.0,mul,True,3646.712734261822,517.3125874685508,286481.0,286097.0,286091.0
8165,63128,269023.0,mul,True,3664.5017375552734,533.3685280537474,262739.0,261907.0,261895.0
8166,46342,159912.0,mul,True,2985.973023061444,413.326107857537,163291.0,163775.0,163783.0
8167,47274,149988.0,mul,True,2924.7328506822532,196.43137531883966,151718.0,152239.0,152270.0
8168,40503,221613.0,mul,True,3367.0041635913735,319.91277837119816,224739.0,225771.0,225841.0
8169,70809,271546.0,mul,True,3513.050805471229,760.9486811015071,280868.0,281457.0,281459.0
8170,19154,241945.0,mul,True,3545.531135811998,434.7607005315308,248064.0,250133.0,250277.0
8171,46151,175316.0,mul,True,2870.5871935168216,319.6775687452448,184038.0,186089.0,186164.0
8172,48067,272790.0,mul,True,3636.6037117066294,508.40473620057253,303722.0,327863.0,333713.0
8173,53546,197677.0,mul,True,1890.2691968588038,599.1269179361705,207922.0,209433.0,209458.0
8174,97420,216417.0,mul,True,2392.1283492671555,449.44855967592235,225532.0,230500.0,231235.0
8175,55016,284943.0,mul,True,3705.6898577329857,572.4827325131104,301638.0,307404.0,307808.0
8176,72209,75424.0,mul,True,3367.6953743086524,320.29294762124533,79396.0,79942.0,79950.0
